"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"Cxcr3_Hi_A"	"Cxcr3_Hi_B"	"Cxcr3_Hi_C"	"Cxcr3_Lo_A"	"Cxcr3_Lo_B"	"Cxcr3_Lo_C"
"Slc30a9"	3410	-0.156732863881587	5.22943633166836	0.358067535274858	0.568534272184191	0.811962546603615	"Slc30a9"	5.59504787762015	5.33147917587436	4.31374389741484	5.66911202302652	4.79301885013849	5.24328863283296
"Slc31a1"	3763	0.0915245045953434	6.7876008517302	0.566521340405917	0.476324235125176	0.758500077273409	"Slc31a1"	6.90229296340701	6.66407895218092	6.88699432946905	6.62314117832056	6.45986286158504	7.0931467531176
"Slc31a2"	2014	0.170726775086772	2.2332980860277	0.342706168455139	0.576750195249088	0.816208118471387	"Slc31a2"	1.88041259938236	2.26834102844087	2.70314081484595	1.86370707467088	2.36649350277566	2.15374972340842
"Slc33a1"	3122	0.413075197623926	4.18255650105723	5.92758079564847	0.0453046374263206	0.360148986409236	"Slc33a1"	4.42547950200742	4.04726902855717	4.54744454153499	3.89089216928525	3.48865709007858	4.39310801679937
"Slc34a2"	4175	-0.156200951642233	2.28574587056796	0.196750754119108	0.670816894052729	0.865919669834133	"Slc34a2"	1.98519553452882	2.55479450702306	1.67770495695538	1.94984101184995	3.45162740913867	1.21170673259531
"Slc35a1"	6883	-0.236461762120159	5.34440482178941	2.74677383496792	0.141662484017557	0.486388814144951	"Slc35a1"	5.16412402169804	5.35298260337941	5.11827621585977	5.1225321550515	5.64126150322144	5.57540106071599
"Slc35a2"	3193	0.238319456650008	4.08433269791057	1.77792704557752	0.224386434171333	0.570255000263309	"Slc35a2"	4.09174590346983	3.77992946750086	4.62122840992164	3.82404175231309	3.84338527566349	4.13813699904441
"Slc35a3"	6166	0.195914053030654	4.78082594943871	0.304812558431155	0.59815286877001	0.829103086007432	"Slc35a3"	4.9400090924684	5.14375480373956	4.37047378356951	4.758869478493	3.88100953497103	5.16985726635407
"Slc35a4"	2931	0.28004718519001	7.92423200076216	13.9647473855453	0.00736758318751818	0.21779269799672	"Slc35a4"	8.06253192084967	7.79566171954358	8.27307036117069	7.76366235917436	7.5211760494665	8.0067092405386
"Slc35a5"	4470	-0.156077749344725	4.44228481019963	0.979268170360291	0.355525001904055	0.671432541705901	"Slc35a5"	4.11039935051051	4.38135898882885	4.54365440651616	4.33153497594704	4.30440680989614	4.85483016761235
"Slc35b1"	1372	0.61900431202943	6.33388710578912	38.8700002421098	0.000440445651838736	0.0503173637415124	"Slc35b1"	6.65236183845399	6.33588504812235	6.80546205177202	6.03202852238963	5.7771725406569	6.13211881852042
"Slc35b2"	2508	0.276626525148157	6.68664901403135	7.39373732024553	0.0299659887935048	0.31750052150246	"Slc35b2"	6.75447437750575	6.68118103970997	6.98527582704887	6.5629162137545	6.24041686267963	6.78558547971033
"Slc35b3"	4427	0.0240948333061013	5.24082841086942	0.0266434119781586	0.874977013944904	0.956198349001913	"Slc35b3"	5.32450121145922	5.03820110136899	5.32671508562264	5.31062525883143	4.73255933932178	5.55994772202047
"Slc35b4"	6305	-0.0905391656779509	5.53218318425887	0.43818846021846	0.529296724852106	0.790050945543425	"Slc35b4"	5.47782734957802	5.41051591992574	5.53576754284586	5.47215669261589	5.31685634197378	5.89899120906987
"Slc35c1"	3255	0.16726459917395	5.49959824526431	1.86385134803702	0.214664839076909	0.561888786098207	"Slc35c1"	5.52725330901876	5.4002245317689	5.77922602946398	5.51517096170297	5.12243932338259	5.56614893489705
"Slc35c2"	3510	0.302677882046936	6.24383078476207	9.2975383242311	0.0187344746095357	0.27750273419912	"Slc35c2"	6.38092906121245	6.19564418176411	6.55928600317467	6.05326270635672	5.91050041713189	6.2657611523166
"Slc35d1"	13764	0.0396883345492486	4.7050132853014	0.0562124364037871	0.819412624767034	0.935038553492748	"Slc35d1"	4.90304009842475	4.72020103299355	4.50908752236082	4.5723264740549	5.00807035136839	4.43775681939314
"Slc35d2"	3070	-0.200049705492682	4.05065126712647	1.29704134960751	0.292429222437656	0.625673497859551	"Slc35d2"	4.02940067698294	4.18552715501256	3.5963616437233	4.34219153040258	4.09623790041742	3.96121781743123
"Slc35e1"	7044	0.0814042590831817	4.62547746165944	0.206691517285755	0.663212547297304	0.862320055492995	"Slc35e1"	4.61048241427323	4.30066268634702	5.00155511071629	4.24332430290244	4.63132761677222	4.80850268305205
"Slc35e2"	6984	0.149727628587298	4.14486349202046	0.842054435588508	0.389499317225052	0.696611996587226	"Slc35e2"	4.02449141456722	4.23268959192994	4.37047378356951	3.86895108910011	4.26225834504449	4.05679837914199
"Slc35e3"	3483	-0.217078452902987	2.76856583579886	0.732313572240459	0.420613988841567	0.720224557709373	"Slc35e3"	2.67805594323154	2.77787305206728	2.49908214973224	3.12342734899197	2.58741514316525	2.85678204104044
"Slc35f1"	4973	-0.380611603427053	1.63299010941397	1.2115310269319	0.307632399728158	0.637048918667158	"Slc35f1"	1.16319766742907	2.26834102844087	0.232142766745858	1.83381379176639	2.73853504778517	0.0649477617090032
"Slc35f2"	2994	0.469791588763418	4.56372552166321	5.70673980106605	0.0484468216487694	0.362505483379069	"Slc35f2"	4.71168304840901	4.89895135758303	4.69484322477854	4.53100715542404	3.9176774728322	4.42757521263847
"Slc35f4"	6587	0.295781648394125	2.32298144892533	0.938762049313111	0.365050656260002	0.679005724340755	"Slc35f4"	2.4914226159398	3.10379856048767	1.02396697743694	2.53700142883011	2.91212666925625	0.198685843933573
"Slc35f5"	3324	0.166794422458909	2.84567196065322	0.539430412568193	0.486669411237016	0.766087038691452	"Slc35f5"	2.67805594323154	3.29368042586913	2.74335044903613	2.6269032246262	3.16180937637858	2.43698262730645
"Slc35f6"	3845	0.234348897382113	3.25248944212806	1.26580049891362	0.297851196416076	0.63148341445774	"Slc35f6"	3.29853960691565	3.16586426523025	3.54420452003666	2.95313663183235	2.79874979382256	3.54396758135862
"Slc35g1"	3471	-0.319158207220651	2.02727343527808	0.454723928780206	0.521858785735948	0.786452293482494	"Slc35g1"	2.57438094834714	2.12571577694311	0.305596984675291	2.67827251014252	1.42848462357222	1.90249448018092
"Slc36a3os"	566	-0.00311607189559192	2.59203974875669	0.000154519791549237	0.990430862168507	0.997192007638986	"Slc36a3os"	2.2603998375519	3.06523566669346	2.33334899262029	2.40091320248807	3.13091137499883	2.13718404889117
"Slc36a4"	5739	-0.24995336974846	4.24671886869151	1.43223013339222	0.270568152844356	0.607742236069305	"Slc36a4"	3.87432980108882	4.28955391690798	4.11354134856895	4.13104773031892	4.06388693365481	4.80326213879592
"Slc37a1"	9092	-0.105361053830603	4.57407188286491	0.434688821165944	0.530897393711029	0.791268454049848	"Slc37a1"	4.4945607663236	4.63937836147749	4.42093089683607	4.64728549788056	4.47403337132254	4.7388442572259
"Slc37a2"	4436	-0.0200627927953452	3.51474700447762	0.00912438937426025	0.926592414665335	0.97414339714872	"Slc37a2"	3.35438079346201	3.69828010318933	3.37536503005375	3.18391985358605	4.09623790041742	3.20559316426697
"Slc37a3"	5104	0.412531664855959	3.64767779905869	4.96658631626043	0.0613127230247505	0.390518138317876	"Slc37a3"	3.28217977972432	3.9305497561564	4.17852847123381	2.99425619224326	3.61683813057104	3.56888624864231
"Slc37a4"	2908	-0.0964958919742401	4.59862570365848	0.429982419506775	0.533064990268801	0.792223550581804	"Slc37a4"	4.65880522158846	4.21518385488275	4.69142163604023	4.84381218016866	4.13568240928258	4.86240881930317
"Slc38a1"	11789	0.0367109984952759	7.47078594380611	0.10868608094222	0.751344304215186	0.906264741360976	"Slc38a1"	7.52024427373373	7.31772225249956	7.58295587979141	7.27193191939473	7.22002038505784	7.817260053759
"Slc38a10"	5481	0.279888857150274	6.71016860252656	6.27221354490463	0.0409132965658093	0.345724655741165	"Slc38a10"	6.80687899489892	6.70332420580232	6.97757076946815	6.33914950078744	6.38981443084774	6.91754673275778
"Slc38a11"	6041	-0.203343875684417	3.62686666891624	1.02049961602776	0.346221594072875	0.666219669615715	"Slc38a11"	3.49588203464989	4.00034604744791	2.76954746090744	3.38282616034912	4.48629146564476	2.99190097320638
"Slc38a2"	4664	-0.13697302743513	7.00973382953932	2.36427866810825	0.168269084564766	0.516735281149896	"Slc38a2"	7.24436865139658	6.52062149951917	6.95919354559803	7.35056633529741	6.61584053622136	7.16742670103335
"Slc38a6"	11197	0.0352999813612455	2.77493428199342	0.015861540734976	0.903338024808435	0.965780797334794	"Slc38a6"	2.02506675793736	3.68985514633183	1.88362091160905	2.38038014118519	3.7949316953184	1.27364727225973
"Slc38a7"	3563	-0.480823385638509	3.08723636257592	5.3760191129945	0.0537083959130155	0.376910291193645	"Slc38a7"	2.8320929404508	2.80932573130401	2.85766300198177	3.28679823042949	3.30708999554673	3.32741809697832
"Slc38a9"	11348	-0.282203381410938	4.62579775800289	3.39616131395702	0.108131272926827	0.452540390696828	"Slc38a9"	4.10575855073512	4.69516383978238	4.57741241312619	4.51696681997298	5.08665714403512	4.62167115230067
"Slc39a1"	2363	0.249190114708841	2.63647955761069	1.0425381351491	0.341402768087158	0.664111608486569	"Slc39a1"	3.24889283110421	2.22234832151389	2.57531602435298	2.9108106151491	1.93713118459939	2.46380169020232
"Slc39a10"	15974	-0.205986730818746	4.88354898550471	1.57454444386679	0.250038865913284	0.59192021633148	"Slc39a10"	4.82613268665286	4.85441345296605	4.58111500370134	5.2468356438322	5.20263346051657	4.42416531305196
"Slc39a11"	3719	0.25626577688466	5.98609650605047	5.50123701528881	0.0516320573448291	0.372034447785783	"Slc39a11"	6.07982537978718	5.96722415311559	6.2518663312396	5.7149313692876	5.71603094245615	6.09935507695837
"Slc39a12"	2753	0.157243677509707	2.59390563069393	0.304147542021855	0.598544076706241	0.829320754168683	"Slc39a12"	2.85439637526504	2.76188577676821	2.22392550824794	2.80693552512763	3.00024365579604	1.5488051384278
"Slc39a13"	3606	0.0242624037719631	3.16175591728212	0.0132028242623553	0.911766047769081	0.967641431877195	"Slc39a13"	3.40058243684828	2.6620528135822	3.33207529877156	3.17202256939062	2.73853504778517	3.41934492211587
"Slc39a14"	10218	0.249811429894875	3.18580932286955	1.21616222161379	0.306779096954819	0.636192751787727	"Slc39a14"	2.87636025149216	3.80354961095564	3.01922629105289	2.25063803359839	3.67153865839151	3.01021064925924
"Slc39a3"	3831	0.29416336772981	3.07367743600495	1.01046586807499	0.348450470100295	0.667317744956168	"Slc39a3"	3.20617415822425	3.15366289648466	3.17434299443296	2.15717145767938	3.17701371694541	3.28293051159613
"Slc39a4"	2753	0.974633618040209	2.38881001328348	7.65248371873754	0.0280001009353505	0.312074695629382	"Slc39a4"	2.98142744554944	2.99858116826063	2.26132977857291	1.28999110745393	2.04050073865143	2.01557135994483
"Slc39a6"	3882	0.166447752682356	5.67367948254248	2.09507725554628	0.191269214280868	0.53985249840661	"Slc39a6"	5.72631079005332	5.62896911768862	5.88635476856353	5.44769383172398	5.49120239778316	5.80379967218652
"Slc39a7"	2393	0.268901647438932	6.76436784511819	7.56546176151456	0.0286420144003965	0.312074695629382	"Slc39a7"	6.95549202162739	6.63035538438469	7.04681768482235	6.57877311187103	6.34339955762884	6.90353449443059
"Slc39a8"	8023	0.247302896760272	4.09572419346388	2.45108850567781	0.161666809079622	0.510881235244005	"Slc39a8"	4.00468558536529	5.04812245419966	2.83303147140132	3.74593923682015	4.79301885013849	2.61502021119081
"Slc39a9"	5562	-0.0359678486216596	5.49977098638303	0.0887302838653184	0.774492414204127	0.916341068001653	"Slc39a9"	5.40414547206951	5.2874862278597	5.69630351466221	5.41525907843766	5.2137343593921	5.86166486843549
"Slc3a2"	9995	0.141936589910646	7.08934262827681	1.48926007767178	0.262058228136702	0.602551024149412	"Slc3a2"	7.41257007390531	6.75168465862268	7.22954267298479	7.37995329128245	6.79034724731082	6.80012763105579
"Slc41a1"	4802	0.00877919313004946	4.74820823078939	0.00320724589575031	0.956429326433508	0.985724106093639	"Slc41a1"	4.72081652005188	4.69936699590522	4.80659710636607	4.75089355081478	4.42393213440728	5.01300267609256
"Slc41a2"	6187	-0.26535547782783	6.3591104651098	3.77488476910171	0.0933718668935604	0.433674054562025	"Slc41a2"	6.26915794078487	6.11140802824138	6.22962817755316	6.5341594352261	6.06355198479704	6.7994697944801
"Slc43a1"	3880	0.235618817662953	4.06923009422076	1.6193148830256	0.244045057854271	0.584945096727273	"Slc43a1"	4.10575855073512	4.32806604864505	4.05083854088106	3.91250455349197	4.38518030607726	3.48627526409856
"Slc43a2"	9436	0.0082575812689742	4.89006555935825	0.00349451615434015	0.954522361064824	0.985670984550864	"Slc43a2"	4.73591164151472	4.74481112088516	5.13096167326544	4.57684530379833	4.72740478843127	5.27770431436236
"Slc43a3"	3370	0.393491451007082	6.3698504627691	14.5162411023088	0.00669896143306682	0.213441577681604	"Slc43a3"	6.43187390009237	6.46245710102553	6.73658118343381	6.12598476650148	5.93753535377951	6.38631518426042
"Slc44a1"	8005	-0.097108496111087	3.22470947332244	0.231231800964426	0.645359131589806	0.852794128828079	"Slc44a1"	2.97125843716057	3.62062342753568	2.80797208441753	2.95313663183235	3.8338238725246	2.89669581841031
"Slc44a2"	3879	-0.233013832375446	7.07566975522298	5.78132720876261	0.0473545471067119	0.360906259704641	"Slc44a2"	6.93274505028706	6.80921200659555	7.08578245130495	7.10676822716434	6.93598563852816	7.48142097385428
"Slc44a3"	2560	-0.666687833181565	2.12031578236521	3.52548312396193	0.102762358894968	0.447751732586465	"Slc44a3"	1.23295326247396	2.64472108857121	1.06685008323279	2.64423034761666	2.87531556012834	1.36184037341943
"Slc44a5"	6986	-0.117250728861701	2.61072243747885	0.0946036374250491	0.767403386522147	0.913260600319383	"Slc44a5"	1.81368374843237	3.15366289648466	1.99883059322666	2.2951944744241	3.85288372796434	1.0441151455037
"Slc45a4"	9166	-0.0349158800101694	2.64441467648244	0.0167987299895282	0.900541037640977	0.964311707794094	"Slc45a4"	3.01151135158721	2.49801880552931	2.2977887380737	2.71152988838389	2.44395432254371	2.75188149451254
"Slc46a3"	5023	-0.0241225057237382	4.10779692937336	0.0127428676308879	0.913309031304361	0.967998118936854	"Slc46a3"	4.34506914724346	4.3226268592389	3.52126101882184	3.86156261085155	4.44920022847004	3.95177576503706
"Slc48a1"	2526	0.162016422808706	5.71303088030674	2.13094461702856	0.187962774583049	0.536188809228594	"Slc48a1"	5.83965004750917	5.4927300741398	5.99025864294675	5.62615636431163	5.3305187193523	5.88044875179386
"Slc49a4"	5409	-0.755836605683427	1.38422808352626	2.94537841543158	0.130075311131836	0.476300609851147	"Slc49a4"	-0.0533774548994115	2.15048745395411	0.0729628401516569	1.60518180836916	2.6099972570463	0.0649477617090032
"Slc4a10"	6107	0.133324770387785	2.4283955619845	0.260415086708559	0.625615709113206	0.842840906828119	"Slc4a10"	1.83627137422914	3.52913311698037	1.30039618534892	1.8032879773003	3.30708999554673	1.17970979286938
"Slc4a11"	3385	-0.599065296973273	1.85711542014585	2.81733592157155	0.137391305637944	0.481278696196224	"Slc4a11"	-0.138909017090607	2.29079897946721	1.3705373878647	0.323214051614506	3.38771752215488	1.44495134336012
"Slc4a1ap"	15160	-0.0412617396049458	5.16933607589998	0.0549576908951032	0.821397338678977	0.936151088878585	"Slc4a1ap"	5.10953650332141	5.11886624890487	5.16095927317754	4.68962570434305	5.32711523553024	5.48664940947871
"Slc4a2"	5263	0.0226433562696756	4.97488295453895	0.0225613169795083	0.884863474759553	0.957956853154741	"Slc4a2"	4.79187447223722	4.88056069858553	5.23803113702934	5.03984511601501	4.63132761677222	5.16577949468918
"Slc4a4"	9078	-0.373557103506706	3.31040402346583	2.95734713350146	0.129418600538866	0.475840552981461	"Slc4a4"	2.90869154759958	4.08630868895404	1.53228074839912	3.12342734899197	4.30440680989614	2.24933754021168
"Slc4a7"	8115	-0.171079014103688	5.753174839286	0.850984082287226	0.387133467872703	0.695676923746035	"Slc4a7"	5.80285082968497	5.52150144005862	5.58822508351754	5.64994008853903	5.46356888875922	6.30429569988656
"Slc4a8"	11931	-0.340297492696749	4.77261255756082	5.77673935010999	0.047420796453696	0.360906259704641	"Slc4a8"	4.67769007369176	4.39178534876301	4.69142163604023	4.85873301808784	4.84153564793812	5.07953996905671
"Slc50a1"	1130	-0.0548575730043757	5.7050628257089	0.215353710289192	0.656767499121433	0.859470521252122	"Slc50a1"	5.64548140531772	5.34227095293732	5.99025864294675	5.75136687771132	5.50632867974861	5.88913156436067
"Slc52a2"	8597	-0.121789959449655	4.89390272494096	0.602202214919135	0.463287004629782	0.751377843219772	"Slc52a2"	4.6006205442418	4.84685493634952	5.02892401985913	5.03984511601501	4.8319619378155	4.96921776800905
"Slc5a1"	3933	0.0105682477630544	2.18418826449131	0.000989245654754432	0.97579173089887	0.992754537387239	"Slc5a1"	1.85851080035495	3.20186117931257	-0.31031141933796	1.28999110745393	3.52476006565946	-0.0824664319877603
"Slc5a12"	5301	0.109700925631201	2.69607403749737	0.0847221266270602	0.779479641726508	0.919332995145925	"Slc5a12"	2.62714953242476	2.8997675805654	2.4019433069808	2.67827251014252	3.57153356825414	1.27364727225973
"Slc5a3"	10913	-0.276678746153796	4.21437023749439	2.47896177880689	0.159622304022026	0.508207764440687	"Slc5a3"	3.59854868811247	4.8277835565899	3.00826725583741	3.72979822149893	5.40343311253844	3.09842760494895
"Slc5a4b"	2509	0.119579255051299	2.07599020511835	0.126725647861875	0.732396742245084	0.896342616517046	"Slc5a4b"	1.51082224976064	3.22536963081913	-0.684057326363299	1.10213926284144	3.48865709007858	-1.03736279180556
"Slc5a6"	3889	0.37773799166416	3.20404035702919	3.55461110786612	0.101602469522534	0.446582882493675	"Slc5a6"	3.55154515759792	3.27126763447066	3.2874463198329	3.14792955750805	2.93018589160028	2.91624610503933
"Slc5a8"	5331	-0.142551284731734	2.59799841100737	0.281286388073408	0.612352182343483	0.836728780781151	"Slc5a8"	2.47712031207002	2.87024581490354	2.08480109584862	2.85237217950653	3.17701371694541	1.80098354458443
"Slc66a1"	7292	0.0814183775867634	4.9501507291123	0.319692839146775	0.589544842135276	0.824058984276318	"Slc66a1"	4.70862566305493	5.08070936057662	5.15351814523507	4.83251940073946	4.79794461285418	5.06647574468077
"Slc66a2"	7303	-0.0541692792409748	5.07829831903671	0.137394365982091	0.7219085866353	0.89225246974385	"Slc66a2"	5.09556068073069	4.78886738575433	5.24037452551392	4.97627456717483	5.11850707100103	5.20007861486793
"Slc6a13"	2598	0.62411468849906	2.1277220351994	3.94005509881939	0.087773490916815	0.426552065978594	"Slc6a13"	2.29342534753222	2.64472108857121	2.16593543563519	1.86370707467088	2.36649350277566	1.0441151455037
"Slc6a15"	4220	-0.4618308588905	1.83960020360928	1.10530186346166	0.328230473132314	0.65569316220473	"Slc6a15"	1.7437181810948	1.54998248260561	1.1489718852114	1.8032879773003	3.08328702957291	0.854464636819352
"Slc6a3"	4991	0.146798068557178	2.57138653007888	0.177582456002444	0.68616765303128	0.87485920002328	"Slc6a3"	1.98519553452882	3.6117311102823	0.625447009105822	0.998165845036519	3.97098904137791	0.727423474768671
"Slc6a6"	7159	0.108507535087859	6.48125909430792	0.511260438918652	0.49786916093769	0.773611487678474	"Slc6a6"	6.69237666837286	6.40184884557475	6.44303778999923	6.58887556250577	5.90594492697272	6.70708795643118
"Slc7a1"	7379	-0.0297512042095925	5.91420085210571	0.0711852630771799	0.797350577121232	0.927758060955662	"Slc7a1"	5.73985206155848	5.69570856362343	6.19501076364976	5.86841721636034	5.5967293061815	6.2514019575767
"Slc7a11"	9381	-0.301773483961858	2.84186488205103	1.22644154129922	0.304897741359234	0.634886599651954	"Slc7a11"	2.43334247462381	3.4713178152196	1.90741064189645	3.14792955750805	3.25072090660627	2.30971623559907
"Slc7a3"	5487	0.0179123673340631	1.85705603241614	0.00156523996088388	0.969552302308691	0.991244075815886	"Slc7a3"	1.23295326247396	2.24552794651604	1.59222064432109	1.45617699731695	3.09933712585159	0.321071333255137
"Slc7a5"	3513	0.234828533815598	4.86330876404456	0.423262410088162	0.536190255284076	0.794027927697493	"Slc7a5"	5.52377849255606	4.93147507385259	4.08774554357997	5.28323651444333	3.60564466749708	4.88490879329516
"Slc7a6"	13555	-0.0534900075870358	6.75324533546815	0.257003294780503	0.627848557032459	0.844324773538867	"Slc7a6"	6.75076349637754	6.88405141518731	6.53371982077417	6.72741967180366	6.81485454345649	6.78558547971033
"Slc7a6os"	1533	-0.0717686742367484	5.03982986983361	0.246656875715657	0.634738121274466	0.847553984916023	"Slc7a6os"	4.9478092572182	4.88425763290578	5.14353656037793	5.2297203790202	4.72223175498424	5.22967985897202
"Slc7a7"	3385	-0.354770710507404	3.46780084834499	3.42505045002193	0.106899954094902	0.450689520899873	"Slc7a7"	3.36218454906849	3.05214885489725	3.4090852294791	3.57577669929946	3.58299378238549	3.72668921397891
"Slc8a1"	19854	-0.380222570700184	2.98009908025383	1.91880956583896	0.208755461074389	0.555244059628202	"Slc8a1"	2.75119823538411	3.36949176856471	1.40436929809474	3.38282616034912	4.01395823201983	1.11350490076794
"Slc8b1"	2905	-0.0263070016199859	3.53107133053738	0.0189438478813121	0.894424541435985	0.961912071565022	"Slc8b1"	3.46722382903068	3.42130297134405	3.62534040167665	3.49212590760318	3.25072090660627	3.83337093500894
"Slc9a1"	5119	-0.333275595455004	3.36576803606635	3.03144503983183	0.125450883081157	0.47143913830216	"Slc9a1"	3.24044969068784	3.01216070830292	3.30546391597816	3.61145275444654	3.37458864616798	3.56269681580327
"Slc9a3r1"	1956	0.377361590226497	6.00153691978652	12.9337194468227	0.00886730725164456	0.231333838907545	"Slc9a3r1"	6.04145906494541	6.02362391592967	6.4215144952744	5.64349240590847	5.613590374156	6.09828569337361
"Slc9a6"	5150	-0.3457908168548	3.67275542502228	2.15687410699668	0.18562167775528	0.533661800504968	"Slc9a6"	3.52398203392667	3.20186117931257	3.70215520901342	3.80105172656799	4.08821791396703	3.59338181079056
"Slc9a7"	9644	-0.0930976695321759	6.74597554385983	0.24963485485622	0.632736502629085	0.846501406523102	"Slc9a7"	6.90963367423237	6.64241224649041	6.47522990269781	6.71209630399313	6.42685456448565	7.16691675088612
"Slc9a8"	12346	-0.0877201377716029	5.6660596947643	0.452305762888845	0.522933872536918	0.786844760979337	"Slc9a8"	5.65026979069596	5.35564813518894	5.82522386511299	5.53620653385848	5.68179781828308	5.88044875179386
"Slc9b1"	5484	-0.0230072384045141	3.5320963072647	0.00674167908650358	0.936872303371208	0.978390035316878	"Slc9b1"	2.47712031207002	4.64810240153127	1.67770495695538	3.02103223325764	4.76310578371253	0.933340799344809
"Slc9b2"	9501	-0.42349060814216	2.95539191183562	3.12790956563332	0.12052724938992	0.4658633055546	"Slc9b2"	2.69050674898288	3.48111603244751	0.934176242726338	3.02103223325764	4.17407711071748	1.0792271655291
"Slc9c1"	3879	-0.598884814331918	2.95168861156865	5.64949035842906	0.0493076728388207	0.365320341754568	"Slc9c1"	2.57438094834714	2.85525525934662	2.33334899262029	3.28679823042949	3.76505867704198	2.46380169020232
"Slco1a4"	4088	-0.0685606060298805	1.98819736877532	0.0326213939291059	0.861816936175189	0.951843934195887	"Slco1a4"	1.71962143484481	2.43891690003007	1.1489718852114	1.7721022832561	3.17701371694541	0.433881697719498
"Slco1a5"	2698	-0.493516702234577	1.75995369588261	1.63888385558335	0.241489785114755	0.583778890091402	"Slco1a5"	1.88041259938236	1.75771813675362	0.505875922054523	1.60518180836916	2.87531556012834	1.0792271655291
"Slco1b2"	3373	-0.388976372215489	1.77779078469637	1.42657504823274	0.271433841658751	0.607742236069305	"Slco1b2"	1.67018582181109	2.10051131801647	0.625447009105822	1.67428424812981	2.81827554146755	1.00812721417371
"Slco1c1"	3210	-0.5777656753028	2.40772058356411	4.48015039132901	0.0723027350621988	0.408715301233483	"Slco1c1"	1.76741905231726	2.62717861561289	1.75840614425101	2.57363711281964	3.26502100040128	1.99733002316942
"Slco3a1"	5368	0.00381322649940387	1.78880014984851	0.00014941550666731	0.990590229923921	0.997192007638986	"Slco3a1"	1.53863552613552	2.29079897946721	1.30039618534892	1.67428424812981	2.63223133986773	0.771025417200323
"Slco4a1"	3698	0.243244387031896	4.65018277035701	2.8557573159904	0.135138794334217	0.48082510019376	"Slco4a1"	4.59400831228013	4.71605822531273	4.95950290268987	4.28810371735356	4.62579766829687	4.63353084557835
"Slco4c1"	4116	-0.0720069088857127	2.27215390815345	0.0446147400245751	0.838765120020021	0.943580009857534	"Slco4c1"	1.90198686954525	2.60942020630498	2.04245612486571	2.46081512439551	2.91212666925625	1.36184037341943
"Slco5a1"	10134	-0.896292885931566	2.66983173478961	8.97803254428298	0.0201808193430909	0.283916711519487	"Slco5a1"	1.98519553452882	2.55479450702306	1.53228074839912	2.5916118883376	4.04743528068462	2.01557135994483
"Slco6d1"	3166	-0.350262474113552	2.40380926412609	1.60283491515018	0.246227139537945	0.58711557964897	"Slco6d1"	2.30965886029139	2.49801880552931	1.70511000879938	2.60936546627307	3.17701371694541	1.73646152974474
"Slf1"	5257	0.0475758346285807	5.249295402911	0.115945653163072	0.743520004766835	0.902004315108931	"Slf1"	5.24443041388518	5.14375480373956	5.41856337953935	5.22684798979193	5.30652397544119	5.13690773597042
"Slf2"	7783	-0.181097862343273	6.33122201424692	3.00468506316479	0.126864623598714	0.473436316622599	"Slf2"	6.17925280408566	6.23671005502371	6.28969404647153	6.39651221598229	6.27968173651852	6.56955569762845
"Slfn10-ps"	3710	-0.295463687132456	4.5952256377572	2.34603615729923	0.169703414606859	0.51900228223678	"Slfn10-ps"	4.47310086688002	4.37085672870712	4.4084810925144	4.78644301475176	4.21884135603224	5.10318805170511
"Slfn2"	1664	-0.245996046525246	5.75700325963574	3.53449095732755	0.102401783144988	0.447401217089864	"Slfn2"	5.31649036113689	5.42835106709065	6.04892146000703	5.48663774858797	5.93753535377951	6.11212623098636
"Slfn3"	1816	0.0170374910449903	1.51725073505697	0.00279803864702778	0.95930052100139	0.986386817195738	"Slfn3"	1.36309498817632	1.47351244784277	1.67770495695538	1.10213926284144	1.57341686048792	1.77979522152725
"Slfn5"	6354	-0.323664285103931	2.57717415020489	1.24633032107151	0.301306278676881	0.632808098202146	"Slfn5"	1.90198686954525	3.1289461524131	1.40436929809474	1.9216972421515	3.94457949431815	1.44495134336012
"Slfn9"	10874	0.189932079784977	1.68276191218443	0.247364420439793	0.634261164225521	0.847316451567214	"Slfn9"	1.67018582181109	1.75771813675362	1.8098033523961	1.56934839693537	2.22736548529519	0.894441698439472
"Slirp"	419	0.172544721228285	4.54556015714265	1.11761284360627	0.325738001970495	0.654061592617156	"Slirp"	4.12881469157318	4.57221023066697	5.06638864688403	4.05535238709709	4.60346343841055	4.6067081076865
"Slit2"	11872	-0.307292780297779	3.92552647097308	3.31892584914785	0.111517832322769	0.457769229986771	"Slit2"	3.82436083021525	4.23847795025776	3.0301027061845	3.98229337895489	4.57505047534809	3.45319819219268
"Slitrk4"	9062	-0.635653796012459	1.77142131690967	1.12634646325344	0.323987220438247	0.652673914210496	"Slitrk4"	0.435075226751638	1.43370169836126	2.10551644124722	2.48024219033454	2.25628517324476	1.14698707911448
"Slk"	7210	0.0139783025768114	3.21109332459825	0.00420735630105521	0.950105798902383	0.983931482363561	"Slk"	3.09817283568104	3.56642831765821	2.96357917318188	3.11101840573864	3.27918074072548	3.18961546063542
"Slmap"	11453	-0.146937916480242	4.61606190882664	0.484098081621479	0.509129158770228	0.780452995391145	"Slmap"	4.39917089861366	5.014782446907	4.138884007617	4.88082886218256	4.57505047534809	4.52311130722692
"Slpi"	1150	1.74624121348708	7.65956729333602	365.21491667364	2.84528769517504e-07	0.00134354484966165	"Slpi"	8.18280526339089	8.00072203260717	8.60468588814837	6.51897626774799	6.33325621530419	6.70357619334825
